date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:29:39	5472/5472	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e31-1560%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/js/plugins/photo_swipe/init-gallery.js	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/js/plugins/photo_swipe/init-gallery.js	(from https://demos.creative-tim.com/paper-kit-2-pro/)
08:29:39	6672/6672	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e31-1a10%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/js/plugins/jasny-bootstrap.min.js	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/js/plugins/jasny-bootstrap.min.js	(from https://demos.creative-tim.com/paper-kit-2-pro/)
08:29:39	10839/10839	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e31-2a57%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/js/paper-kit.min.js?v=2.3.1	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/js/paper-kit.min7317.js	(from https://demos.creative-tim.com/paper-kit-2-pro/)
08:29:39	26711/26711	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e30-6857%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/demo/jquery.sharrre.js	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/demo/jquery.sharrre.js	(from https://demos.creative-tim.com/paper-kit-2-pro/)
08:29:40	94624/94624	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2001%20Jun%202021%2006:29:39%20GMT	http://connect.facebook.net/en_US/fbevents.js	D:/Websites/PaperUIPro/connect.facebook.net/en_US/fbevents.js	(from https://demos.creative-tim.com/paper-kit-2-pro/)
08:29:40	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jun%202021%2006:29:40%20GMT	http://static.tumblr.com/i21wc39/coTmrkw40/shadow.png	D:/Websites/PaperUIPro/static.tumblr.com/i21wc39/coTmrkw40/shadow.53.delayed	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:41	73632/73632	---M--	200	added ('OK')	image/png	etag:%22282c2c7c112b915a5ae0d1f4b46c8a3c%22	https://static.tumblr.com/i21wc39/coTmrkw40/shadow.png	D:/Websites/PaperUIPro/static.tumblr.com/i21wc39/coTmrkw40/shadow.png	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:42	8607/8607	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202021%2006:29:41%20GMT	https://demos.creative-tim.com/assets/img/photo_swipe/default-skin.png	D:/Websites/PaperUIPro/demos.creative-tim.com/assets/img/photo_swipe/default-skin.png	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:42	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202021%2006:29:41%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/assets/css/preloader.gif	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/css/preloader.gif	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:42	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202021%2006:29:42%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/ink.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/ink.png	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:42	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202021%2006:29:42%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/assets/css/{{%20path-general%20}}/assets/img{{%20site.product_path%20}}/farid-askerov.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/css/{{%20path-general%20}}/assets/img{{%20site.product_path%20}}/farid-askerov.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:43	31888/31888	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ee76e30-7c90%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.eot	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.eot	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:44	17140/17140	---M--	200	added ('OK')	font/woff2	etag:%225ee76e30-42f4%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.woff2	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.woff2	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:44	20032/20032	---M--	200	added ('OK')	font/woff	etag:%225ee76e30-4e40%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.woff	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.woff	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:44	31704/31704	---M-Z	200	added ('OK')	font/ttf	etag:W/%225ee76e30-7bd8%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.ttf	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.ttf	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:44	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202021%2006:29:44%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.svg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/fonts/nucleo-icons.svg	(from https://demos.creative-tim.com/paper-kit-2-pro/assets/css/paper-kit.min.css?v=2.3.1)
08:29:45	291745/291745	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-473a1%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/pk-pro-cover.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/pk-pro-cover.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:45	240110/240110	---M--	200	added ('OK')	image/png	etag:%225ee76e30-3a9ee%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/fog-low.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/fog-low.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:45	27181/27181	---M--	200	added ('OK')	image/png	etag:%225ee76e30-6a2d%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/creative-tim-white-slim2.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/creative-tim-white-slim2.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:46	560258/560258	---M--	200	added ('OK')	image/png	etag:%225ee76e30-88c82%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/laptop-basic.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/laptop-basic.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:46	46574/46574	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-b5ee%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/table.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/table.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:46	17214/17214	---M--	200	added ('OK')	image/png	etag:%225ee76e30-433e%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/share-btn.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/share-btn.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:46	17427/17427	---M--	200	added ('OK')	image/png	etag:%225ee76e30-4413%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/coloured-card-with-btn.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/coloured-card-with-btn.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:46	12776/12776	---M--	200	added ('OK')	image/png	etag:%225ee76e30-31e8%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/coloured-card.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/coloured-card.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:47	9965/9965	---M--	200	added ('OK')	image/png	etag:%225ee76e30-26ed%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/social-row.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/social-row.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:47	17804/17804	---M--	200	added ('OK')	image/png	etag:%225ee76e30-458c%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/pin-btn.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/pin-btn.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:47	152982/152982	---M--	200	added ('OK')	image/png	etag:%225ee76e30-25596%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/purple-card.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/purple-card.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:47	20480/20480	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-5000%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/twitter-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/twitter-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:47	23309/23309	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-5b0d%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/facebook-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/facebook-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:48	31018/31018	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-792a%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/pricing-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/pricing-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:48	47191/47191	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-b857%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/blog-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/blog-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:48	23078/23078	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-5a26%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/capture.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/capture.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:48	31239/31239	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-7a07%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/team-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/team-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:49	26020/26020	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-65a4%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/testimonal-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/testimonal-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:49	20730/20730	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-50fa%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/pricing-card-icon.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/try/pricing-card-icon.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:49	529902/529902	---M--	200	added ('OK')	image/png	etag:%225ee76e30-815ee%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/ipad-content-2.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/ipad-content-2.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:49	67852/67852	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-1090c%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/ipad-left-img.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/ipad-left-img.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:49	60666/60666	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-ecfa%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/ipad-right-img.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/ipad-right-img.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:50	155751/155751	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-26067%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/header-1.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/header-1.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:50	159099/159099	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-26d7b%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/header-2.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/header-2.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:50	143866/143866	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-231fa%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/header-3.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/header-3.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:50	111991/111991	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-1b577%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/header-4.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/header-4.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:51	162597/162597	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-27b25%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/team-cards-social.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/team-cards-social.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:51	114500/114500	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-1bf44%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/bg-pricing-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/bg-pricing-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:51	143305/143305	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-22fc9%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/white-pricing-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/white-pricing-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:51	159692/159692	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-26fcc%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/team-member-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/team-member-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:51	128431/128431	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-1f5af%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/testimonials-1.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/testimonials-1.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:52	156815/156815	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-2648f%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/blog-bg-cards.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/blog-bg-cards.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:52	157706/157706	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-2680a%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/our-products.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/our-products.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:52	145696/145696	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-23920%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/projects-cards.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/projects-cards.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:52	121366/121366	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-1da16%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/blogpost-cards.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/blogpost-cards.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:53	137161/137161	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-217c9%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/blogpost-2-cards.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/blogpost-2-cards.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:53	80740/80740	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-13b64%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/coloured-picind-card.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/coloured-picind-card.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:53	99053/99053	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-182ed%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/team-3.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/screenshots/team-3.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:53	428397/428397	---M--	200	added ('OK')	image/png	etag:%225ee76e30-6896d%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/twitter.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/twitter.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:54	25788/25788	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/examples/422.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/examples/422.html	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:54	263343/263343	---M--	200	added ('OK')	image/png	etag:%225ee76e30-404af%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/422.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/422.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:54	429394/429394	---M--	200	added ('OK')	image/png	etag:%225ee76e30-68d52%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/discover.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/discover.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:54	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202021%2006:29:54%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/examples/login.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/examples/login.html	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:55	393621/393621	---M--	200	added ('OK')	image/png	etag:%225ee76e30-60195%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/login-page.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/login-page.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:56	556163/556163	---M--	200	added ('OK')	image/png	etag:%225ee76e30-87c83%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/blog-post.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/blog-post.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:29:56	271639/271639	---M--	200	added ('OK')	image/png	etag:%225ee76e30-42517%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/settings.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/settings.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:03	590070/590070	---M--	200	added ('OK')	image/png	etag:%225ee76e30-900f6%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/register.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/register.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:04	194640/194640	---M--	200	added ('OK')	image/png	etag:%225ee76e30-2f850%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/contact-us.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/contact-us.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:04	401641/401641	---M--	200	added ('OK')	image/png	etag:%225ee76e30-620e9%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/product.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/product.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:04	387859/387859	---M--	200	added ('OK')	image/png	etag:%225ee76e30-5eb13%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/profile.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/profile.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:04	42156/42156	---M--	200	added ('OK')	image/png	etag:%225ee76e30-a4ac%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/search.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/search.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:05	25775/25775	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/examples/404.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/examples/404.html	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:05	240702/240702	---M--	200	added ('OK')	image/png	etag:%225ee76e30-3ac3e%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/404.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/404.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:05	76078/76078	---M--	200	added ('OK')	image/png	etag:%225ee76e30-1292e%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/add-product.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/add-product.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:06	419081/419081	---M--	200	added ('OK')	image/png	etag:%225ee76e30-66509%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/about-us.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/about-us.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:06	24671/24671	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/examples/500.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/examples/500.html	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:06	365790/365790	---M--	200	added ('OK')	image/png	etag:%225ee76e30-594de%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/500.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/500.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:07	545941/545941	---M--	200	added ('OK')	image/png	etag:%225ee76e30-85495%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/landing.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/landing.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
